Day,State_ID,State,Lat,Long_,Active,Incident_Rate,Total_Test_Results,Case_Fatality_Ratio,Testing_Rate,Resident_Population_2020_Census,Population_Density_2020_Census,Density_Rank_2020_Census,SexRatio,Confirmed,Deaths,Recovered
21,5,California,36.1162,-119.6816,3060265,7835.079287,39512756,1.148292501,100001.3489,39538223,253.7,13,99,True,True,False
21,6,Colorado,39.0598,-105.3111,355479,6619.681819,5140301,1.427034968,89260.92462,5773714,55.7,39,101,True,True,True
21,7,Connecticut,41.5978,-72.7554,219222,6613.661116,5412500,2.87282227,151811.0604,3605944,744.7,6,95,True,True,False
21,8,Delaware,39.3185,-75.5071,71496,7447.697799,1148366,1.416102478,117930.628,989948,508,8,94,True,True,False
21,9,District of Columbia,38.8974,-77.0268,9497,4904.293169,1031692,2.496244077,146183.9833,689545,11280,1,96,True,True,True
21,10,Florida,27.7663,-81.6868,1589145,7514.218095,18042225,1.532885883,84004.31107,21538187,401.4,10,96,True,True,False
21,11,Georgia,33.0406,-83.6431,831910,7956.723585,6072614,1.525688359,57194.80141,10711908,185.6,19,95,True,True,False
21,12,Hawaii,21.0943,-157.4983,24622,1762.094314,926411,1.310673774,65430.42026,1455271,226.6,15,101,True,True,False
21,13,Idaho,44.2405,-114.4788,83029,8852.503966,583441,1.04551201,32648.00105,1839106,22.3,46,101,True,True,True
21,15,Indiana,39.8494,-86.2583,205020,8941.13813,6600039,1.593688376,98036.60576,6785528,189.4,18,97,True,True,True
21,17,Kansas,38.5266,-96.7265,256842,9120.506749,1125705,1.341693356,38640.01615,2937880,35.9,43,99,True,False,False
21,18,Kentucky,37.6681,-84.6701,293263,7566.198332,3461098,0.976531877,77469.81482,4505836,114.1,25,97,True,True,True
21,19,Louisiana,31.1695,-91.8678,49851,8137.981593,4748890,2.231456077,102153.1606,4657757,107.8,28,96,True,True,False
21,20,Maine,44.6939,-69.3819,22974,2651.218707,1298390,1.504012571,96591.1627,1362359,44.2,40,96,True,True,True
21,21,Maryland,39.0639,-76.8021,318325,5533.190642,6578575,2.013338555,108814.4758,6177224,636.1,7,94,True,True,True
21,22,Massachusetts,42.2302,-71.5301,148071,7053.75101,12648438,2.860257518,183510.0833,7029917,901.2,5,94,True,True,False
21,23,Michigan,43.3266,-84.5361,135041,5931.615923,8988528,2.520839593,90003.57169,10077331,178,20,97,True,True,False
21,24,Minnesota,45.6945,-93.9002,10961,7992.755556,5945782,1.348605251,105428.5457,5706494,71.7,32,99,True,True,True
21,25,Mississippi,32.7416,-89.6787,45680,8706.452533,1515232,2.187428845,50912.50472,2961279,63.1,34,94,True,True,False
21,26,Missouri,38.4561,-92.2884,449179,7428.013819,3993440,1.471849507,65066.99549,6154913,89.5,30,96,True,True,False
21,27,Montana,46.9219,-110.4544,4841,8481.555571,892770,1.213471743,83531.84665,1084225,7.4,50,101,True,True,True
21,28,Nebraska,41.1254,-98.2681,53870,9581.536057,1966167,1.007844788,101641.7943,1961504,25.5,45,100,True,True,True
21,29,Nevada,38.3135,-117.0554,262433,8647.062032,2381783,1.468031824,77326.70034,3104614,28.3,44,101,True,True,False
21,30,New Hampshire,43.4525,-71.5639,6204,4434.324647,1179465,1.595515308,86743.8007,1377529,153.8,23,98,True,True,True
21,31,New Jersey,40.2989,-74.521,561423,7275.108954,8956866,3.212682358,100840.7386,9288994,1263,2,95,True,True,True
21,32,New Mexico,34.8405,-106.2485,72683,7955.965889,2198850,1.824688442,104865.4897,2117522,17.5,47,98,True,True,True
21,33,New York,42.1657,-74.9481,1133043,6650.294,29762950,3.229990438,152994.8681,20201249,428.7,9,94,True,True,True
21,34,North Carolina,35.6301,-79.8064,110187,6656.115645,8310231,1.194529716,79234.97752,10439388,214.7,17,95,True,True,False
21,35,North Dakota,47.5289,-99.784,1146,12645.82147,1315777,1.475578246,172660.0985,779094,11.3,49,105,True,True,True
21,36,Ohio,40.3888,-82.7649,126322,7269.199511,8622872,1.237842825,73768.48517,11799448,288.8,12,96,True,True,True
21,37,Oklahoma,35.5653,-96.9289,32771,9174.846113,3016648,0.864904172,76236.29286,3959353,57.7,37,98,True,True,True
21,38,Oregon,44.572,-122.0709,134130,3223.837807,3023332,1.355416149,71681.37795,4237256,44.1,41,98,True,True,False
21,39,Pennsylvania,40.5908,-77.2098,157785,6195.427914,8694264,2.529572407,33664.06579,13002700,290.6,11,96,True,True,True
21,40,Rhode Island,41.6809,-71.5118,100157,10269.02066,2340681,1.908333793,220952.1589,1097379,1061.4,3,95,True,True,True
21,41,South Carolina,33.8569,-80.945,216797,7856.175348,3862267,1.5755565,75014.20743,5118425,170.2,21,94,True,True,True
21,42,South Dakota,44.2998,-99.4388,4089,12027.23309,394515,1.572368421,44595.14909,886667,11.7,48,102,True,True,True
21,45,Utah,40.15,-111.8624,52129,10307.96411,2498162,0.468122577,77922.48058,3271616,39.7,42,101,True,True,True
21,46,Vermont,44.0459,-72.7107,3329,1695.54271,822888,1.587901701,131875.4016,643077,69.8,33,97,True,True,True
21,47,Virginia,37.7693,-78.17,417285,5384.605201,4923610,1.29241695,57683.77998,8631393,218.6,16,97,True,True,True
21,49,West Virginia,38.4912,-80.9545,25737,6283.915326,1823504,1.641848034,101749.6891,1793716,74.6,31,98,True,True,True
21,50,Wisconsin,44.2685,-89.6165,71230,9887.411347,5897305,1.057864677,101285.9055,5893718,108.8,27,99,True,True,True
21,51,Wyoming,42.756,-107.3025,1910,8712.434709,573868,1.090750436,99154.91595,576851,5.9,51,104,True,False,True
22,1,Alabama,32.3182,-86.9023,196390,8893.953624,2066351,1.487317898,42143.0356,5024279,99.2,29,94,True,True,False
22,2,Alaska,61.3707,-152.4044,52647,7231.407501,1438958,0.480142152,196701.2282,733391,1.3,52,109,True,False,False
22,3,Arizona,33.7298,-111.4312,599847,9727.55226,6269091,1.694958343,45457.06338,7151502,62.9,35,99,True,True,True
22,4,Arkansas,34.9697,-92.3731,20137,9324.064784,2327428,1.616663468,77123.23266,3011524,57.9,36,96,True,True,True
22,5,California,36.1162,-119.6816,3088058,7907.477137,39725839,1.163800001,100540.6327,39538223,253.7,13,99,True,True,False
22,6,Colorado,39.0598,-105.3111,357151,6650.903948,5185408,1.426079873,90044.20414,5773714,55.7,39,101,True,True,True
22,7,Connecticut,41.5978,-72.7554,221196,6670.290498,5453614,2.867354877,152964.2354,3605944,744.7,6,95,True,True,False
22,8,Delaware,39.3185,-75.5071,72206,7520.610743,1157126,1.402373247,118830.2299,989948,508,8,94,True,True,False
22,9,District of Columbia,38.8974,-77.0268,9787,4945.809346,1038480,2.48388483,147145.7983,689545,11280,1,96,True,True,False
22,10,Florida,27.7663,-81.6868,1602592,7578.093539,18126056,1.536676941,84394.62686,21538187,401.4,10,96,True,True,False
22,11,Georgia,33.0406,-83.6431,840113,8035.593948,6122066,1.530756365,57660.56415,10711908,185.6,19,95,True,True,False
22,12,Hawaii,21.0943,-157.4983,24778,1773.39477,931476,1.318252419,65788.15034,1455271,226.6,15,101,True,True,False
22,13,Idaho,44.2405,-114.4788,82862,8885.966655,585359,1.049761332,32755.32787,1839106,22.3,46,101,True,True,True
22,15,Indiana,39.8494,-86.2583,207643,8992.963538,6652500,1.592597609,98815.85849,6785528,189.4,18,97,True,True,True
22,17,Kansas,38.5266,-96.7265,259937,9230.31297,1137411,1.333913457,39041.82659,2937880,35.9,43,99,True,True,True
22,18,Kentucky,37.6681,-84.6701,295879,7627.639713,3484786,0.97922988,78000.02373,4505836,114.1,25,97,True,True,True
22,19,Louisiana,31.1695,-91.8678,51747,8179.648313,4775952,2.230871389,102735.2901,4657757,107.8,28,96,True,True,False
22,20,Maine,44.6939,-69.3819,23547,2698.532672,1308690,1.48866957,97357.41088,1362359,44.2,40,96,True,True,True
22,21,Maryland,39.0639,-76.8021,320654,5572.822247,6630564,2.015938738,109674.4121,6177224,636.1,7,94,True,True,True
22,22,Massachusetts,42.2302,-71.5301,123077,7130.239914,12754206,2.846056176,185044.6202,7029917,901.2,5,94,True,True,True
22,23,Michigan,43.3266,-84.5361,137561,5957.029324,9033372,2.513111007,90452.60185,10077331,178,20,97,True,True,False
22,24,Minnesota,45.6945,-93.9002,11653,8019.459426,5984932,1.348757816,106122.7399,5706494,71.7,32,99,True,True,True
22,25,Mississippi,32.7416,-89.6787,47685,8775.333493,1517282,2.187489231,50981.38568,2961279,63.1,34,94,True,True,False
22,26,Missouri,38.4561,-92.2884,451039,7459.020293,4013031,1.475124074,65386.20086,6154913,89.5,30,96,True,True,False
22,27,Montana,46.9219,-110.4544,4850,8518.981491,899769,1.21253391,84186.70669,1084225,7.4,50,101,True,True,True
22,28,Nebraska,41.1254,-98.2681,53850,9628.527177,1988904,1.008295079,102817.1927,1961504,25.5,45,100,True,True,True
22,29,Nevada,38.3135,-117.0554,264254,8707.740777,2395142,1.475698328,77760.41213,3104614,28.3,44,101,True,True,False
22,30,New Hampshire,43.4525,-71.5639,6207,4482.643738,1187904,1.593082968,87364.4473,1377529,153.8,23,98,True,True,True
22,31,New Jersey,40.2989,-74.521,565048,7322.39459,9006944,3.209617629,101404.541,9288994,1263,2,95,True,True,True
22,32,New Mexico,34.8405,-106.2485,72545,7999.269373,2214495,1.834484979,105611.6164,2117522,17.5,47,98,True,True,True
22,33,New York,42.1657,-74.9481,1147476,6730.916771,30030951,3.205583002,154372.5131,20201249,428.7,9,94,True,True,True
22,34,North Carolina,35.6301,-79.8064,117498,6727.015154,8387652,1.199656998,79973.15811,10439388,214.7,17,95,True,True,False
22,35,North Dakota,47.5289,-99.784,1157,12671.54116,1319901,1.478796665,173201.2618,779094,11.3,49,105,True,True,True
22,36,Ohio,40.3888,-82.7649,123212,7305.797709,8682631,1.241126862,74279.72213,11799448,288.8,12,96,True,True,True
22,37,Oklahoma,35.5653,-96.9289,32327,9249.297,3040353,0.870784061,76835.3622,3959353,57.7,37,98,True,True,True
22,38,Oregon,44.572,-122.0709,134974,3244.370144,3023332,1.362915543,71681.37795,4237256,44.1,41,98,True,True,False
22,39,Pennsylvania,40.5908,-77.2098,150774,6236.82773,8756485,2.538581581,33806.72331,13002700,290.6,11,96,True,True,True
22,40,Rhode Island,41.6809,-71.5118,101026,10358.60297,2363131,1.898209322,223071.3609,1097379,1061.4,3,95,True,True,True
22,41,South Carolina,33.8569,-80.945,219638,7947.382589,3900531,1.565050784,75757.3833,5118425,170.2,21,94,True,True,True
22,42,South Dakota,44.2998,-99.4388,4090,12062.95307,395477,1.578020166,44703.89156,886667,11.7,48,102,True,True,True
22,45,Utah,40.15,-111.8624,51639,10390.59152,2510554,0.471604657,78309.01091,3271616,39.7,42,101,True,True,True
22,46,Vermont,44.0459,-72.7107,3413,1724.229113,834067,1.570777953,133666.9396,643077,69.8,33,97,True,True,True
22,47,Virginia,37.7693,-78.17,421172,5433.190413,4948485,1.294229015,57975.20924,8631393,218.6,16,97,True,True,True
22,49,West Virginia,38.4912,-80.9545,25342,6339.602722,1842666,1.633587114,102818.9094,1793716,74.6,31,98,True,True,True
22,50,Wisconsin,44.2685,-89.6165,71171,9926.965252,5937589,1.061435213,101977.7811,5893718,108.8,27,99,True,True,True
22,51,Wyoming,42.756,-107.3025,1696,8739.907284,573868,1.128837752,99154.91595,576851,5.9,51,104,True,True,True
23,1,Alabama,32.3182,-86.9023,199574,8962.378536,2078488,1.514875683,42390.56858,5024279,99.2,29,94,True,True,False
23,2,Alaska,61.3707,-152.4044,52891,7265.445051,1446514,0.487300094,197734.1107,733391,1.3,52,109,True,True,False
23,3,Arizona,33.7298,-111.4312,606125,9828.064479,6324445,1.701248468,45738.76138,7151502,62.9,35,99,True,True,True
23,4,Arkansas,34.9697,-92.3731,19949,9377.514245,2338521,1.612395979,77490.81783,3011524,57.9,36,96,True,True,True
23,5,California,36.1162,-119.6816,3110889,7966.484194,39970119,1.170555971,101158.8718,39538223,253.7,13,99,True,True,False
23,6,Colorado,39.0598,-105.3111,359016,6684.904465,5221165,1.424021862,90665.12165,5773714,55.7,39,101,True,True,True
23,7,Connecticut,41.5978,-72.7554,221196,6670.290498,5453614,2.867354877,152964.2354,3605944,744.7,6,95,False,False,False
23,8,Delaware,39.3185,-75.5071,72879,7590.648247,1167997,1.401609957,119946.6195,989948,508,8,94,True,True,False
23,9,District of Columbia,38.8974,-77.0268,9635,4970.180617,1043112,2.480257719,147802.1223,689545,11280,1,96,True,True,True
23,10,Florida,27.7663,-81.6868,1614750,7635.413358,18295646,1.53447071,85184.23519,21538187,401.4,10,96,True,True,False
23,11,Georgia,33.0406,-83.6431,848912,8120.219002,6174470,1.536377323,58154.13024,10711908,185.6,19,95,True,True,False
23,12,Hawaii,21.0943,-157.4983,24901,1782.364508,936450,1.327468696,66139.45328,1455271,226.6,15,101,True,True,False
23,13,Idaho,44.2405,-114.4788,82616,8915.456349,587827,1.04691668,32893.43141,1839106,22.3,46,101,True,True,True
23,15,Indiana,39.8494,-86.2583,209053,9038.906785,6701477,1.592883706,99543.36007,6785528,189.4,18,97,True,True,True
23,17,Kansas,38.5266,-96.7265,259937,9230.31297,1137411,1.333913457,39041.82659,2937880,35.9,43,99,False,False,False
23,18,Kentucky,37.6681,-84.6701,299548,7712.448964,3503064,0.982682613,78409.14051,4505836,114.1,25,97,True,True,True
23,19,Louisiana,31.1695,-91.8678,51747,8179.648313,4775952,2.230871389,102735.2901,4657757,107.8,28,96,False,False,False
23,20,Maine,44.6939,-69.3819,23829,2722.636013,1309014,1.486420023,97381.51423,1362359,44.2,40,96,True,True,True
23,21,Maryland,39.0639,-76.8021,322999,5612.387688,6678255,2.014989375,110463.2564,6177224,636.1,7,94,True,True,True
23,22,Massachusetts,42.2302,-71.5301,127641,7197.573944,12866597,2.834952317,186675.247,7029917,901.2,5,94,True,True,False
23,23,Michigan,43.3266,-84.5361,118459,5975.313354,9086109,2.543963428,90980.66589,10077331,178,20,97,True,True,True
23,24,Minnesota,45.6945,-93.9002,11133,8046.766172,6024172,1.351011882,106818.53,5706494,71.7,32,99,True,True,True
23,25,Mississippi,32.7416,-89.6787,49502,8837.695962,1519138,2.186880995,51043.74815,2961279,63.1,34,94,True,True,False
23,26,Missouri,38.4561,-92.2884,452974,7490.890321,4031558,1.473415871,65688.06999,6154913,89.5,30,96,True,True,False
23,27,Montana,46.9219,-110.4544,4583,8552.758384,906753,1.248222295,84840.16325,1084225,7.4,50,101,True,True,True
23,28,Nebraska,41.1254,-98.2681,53733,9659.492723,1998438,1.005597953,103310.0566,1961504,25.5,45,100,True,True,True
23,29,Nevada,38.3135,-117.0554,265702,8756.472075,2409727,1.487136326,78233.92711,3104614,28.3,44,101,True,True,False
23,30,New Hampshire,43.4525,-71.5639,5951,4528.609388,1197947,1.593153177,88103.06014,1377529,153.8,23,98,True,True,True
23,31,New Jersey,40.2989,-74.521,571725,7402.85898,9053215,3.18370401,101925.4823,9288994,1263,2,95,True,True,True
23,32,New Mexico,34.8405,-106.2485,72323,8039.711393,2232240,1.847798362,106457.8943,2117522,17.5,47,98,True,True,True
23,33,New York,42.1657,-74.9481,1160277,6802.415249,30293057,3.1839808,155719.8551,20201249,428.7,9,94,True,True,True
23,34,North Carolina,35.6301,-79.8064,124557,6795.483331,8462562,1.204687421,80687.39724,10439388,214.7,17,95,True,True,False
23,35,North Dakota,47.5289,-99.784,1136,12691.88071,1323998,1.484698098,173738.8821,779094,11.3,49,105,True,True,True
23,36,Ohio,40.3888,-82.7649,125026,7355.921328,8738557,1.242090107,74758.16787,11799448,288.8,12,96,True,True,True
23,37,Oklahoma,35.5653,-96.9289,32275,9354.352104,3060863,0.872891727,77353.68796,3959353,57.7,37,98,True,True,True
23,38,Oregon,44.572,-122.0709,135723,3262.412995,3043792,1.364098837,72166.47221,4237256,44.1,41,98,True,True,False
23,39,Pennsylvania,40.5908,-77.2098,151165,6277.032421,8818645,2.545343679,33954.62221,13002700,290.6,11,96,True,True,True
23,40,Rhode Island,41.6809,-71.5118,101026,10358.60297,2363131,1.898209322,223071.3609,1097379,1061.4,3,95,False,True,False
23,41,South Carolina,33.8569,-80.945,222768,8036.744709,3944118,1.565773861,76603.94421,5118425,170.2,21,94,True,True,True
23,42,South Dakota,44.2998,-99.4388,4021,12090.87343,396420,1.585595019,44810.4863,886667,11.7,48,102,True,True,True
23,45,Utah,40.15,-111.8624,51453,10445.83242,2518969,0.472395331,78571.49096,3271616,39.7,42,101,True,True,True
23,46,Vermont,44.0459,-72.7107,3444,1748.107739,841251,1.558489182,134818.242,643077,69.8,33,97,True,True,True
23,47,Virginia,37.7693,-78.17,425759,5490.644447,4977971,1.297116216,58320.65982,8631393,218.6,16,97,True,True,True
23,49,West Virginia,38.4912,-80.9545,24856,6403.046179,1853803,1.631344116,103440.3428,1793716,74.6,31,98,True,True,True
23,50,Wisconsin,44.2685,-89.6165,71226,9961.521247,5967261,1.066201382,102487.3962,5893718,108.8,27,99,True,True,True
23,51,Wyoming,42.756,-107.3025,1696,8739.907284,573868,1.128837752,99154.91595,576851,5.9,51,104,False,False,False
24,1,Alabama,32.3182,-86.9023,201299,8997.620934,2086555,1.509622141,42555.09429,5024279,99.2,29,94,True,True,False
24,2,Alaska,61.3707,-152.4044,53056,7288.000055,1453470,0.485791991,198684.975,733391,1.3,52,109,True,False,False
24,3,Arizona,33.7298,-111.4312,612376,9927.216569,6385219,1.693667361,46027.97444,7151502,62.9,35,99,True,True,True
24,4,Arkansas,34.9697,-92.3731,19426,9413.003628,2347388,1.621454169,77784.64075,3011524,57.9,36,96,True,True,True
24,5,California,36.1162,-119.6816,3131407,8019.108416,40285715,1.171553478,101957.6018,39538223,253.7,13,99,True,True,False
24,6,Colorado,39.0598,-105.3111,360211,6707.808797,5246911,1.425113582,91112.19893,5773714,55.7,39,101,True,True,True
24,7,Connecticut,41.5978,-72.7554,221196,6670.290498,5453614,2.867354877,152964.2354,3605944,744.7,6,95,False,False,False
24,8,Delaware,39.3185,-75.5071,73534,7658.426477,1176841,1.395910158,120854.8478,989948,508,8,94,True,True,False
24,9,District of Columbia,38.8974,-77.0268,9732,5001.919946,1048951,2.470184981,148629.4703,689545,11280,1,96,True,True,True
24,10,Florida,27.7663,-81.6868,1624156,7679.808166,18397824,1.533421161,85659.97433,21538187,401.4,10,96,True,True,False
24,11,Georgia,33.0406,-83.6431,853661,8164.985044,6208860,1.528415258,58478.03182,10711908,185.6,19,95,True,True,False
24,12,Hawaii,21.0943,-157.4983,25038,1792.464291,942303,1.343630561,66552.83811,1455271,226.6,15,101,True,True,False
24,13,Idaho,44.2405,-114.4788,82085,8925.584688,589629,1.046355623,32994.26714,1839106,22.3,46,101,True,True,True
24,15,Indiana,39.8494,-86.2583,210624,9076.338723,6738341,1.590078538,100090.9358,6785528,189.4,18,97,True,True,True
24,17,Kansas,38.5266,-96.7265,259937,9230.31297,1137411,1.333913457,39041.82659,2937880,35.9,43,99,False,False,False
24,18,Kentucky,37.6681,-84.6701,301057,7747.612683,3503064,0.988334133,78409.14051,4505836,114.1,25,97,True,True,True
24,19,Louisiana,31.1695,-91.8678,55272,8257.238329,4815570,2.231270613,103587.5111,4657757,107.8,28,96,True,True,False
24,20,Maine,44.6939,-69.3819,23829,2722.636013,1309014,1.486420023,97381.51423,1362359,44.2,40,96,False,False,False
24,21,Maryland,39.0639,-76.8021,325113,5647.867568,6723502,2.010531495,111211.6751,6177224,636.1,7,94,True,True,True
24,22,Massachusetts,42.2302,-71.5301,131516,7254.795537,12967924,2.826390847,188145.3516,7029917,901.2,5,94,True,True,False
24,23,Michigan,43.3266,-84.5361,118459,5975.313354,9086109,2.543963428,90980.66589,10077331,178,20,97,False,False,False
24,24,Minnesota,45.6945,-93.9002,10999,8067.707255,6052223,1.354538242,107315.9206,5706494,71.7,32,99,True,True,True
24,25,Mississippi,32.7416,-89.6787,50678,8877.882122,1520334,2.184551452,51083.93431,2961279,63.1,34,94,True,True,False
24,26,Missouri,38.4561,-92.2884,455131,7526.14939,4051388,1.468028542,66011.1695,6154913,89.5,30,96,True,True,False
24,27,Montana,46.9219,-110.4544,4620,8575.401066,911686,1.255837298,85301.71841,1084225,7.4,50,101,True,True,True
24,28,Nebraska,41.1254,-98.2681,53440,9674.639476,2021416,1.004023575,104497.9136,1961504,25.5,45,100,True,False,True
24,29,Nevada,38.3135,-117.0554,266881,8795.236345,2419035,1.486118853,78536.1196,3104614,28.3,44,101,True,True,False
24,30,New Hampshire,43.4525,-71.5639,6122,4584.577164,1205021,1.583329323,88623.31775,1377529,153.8,23,98,True,True,True
24,31,New Jersey,40.2989,-74.521,576583,7462.213711,9058487,3.160945553,101984.8371,9288994,1263,2,95,True,True,True
24,32,New Mexico,34.8405,-106.2485,71919,8069.565997,2245108,1.858692119,107071.5829,2117522,17.5,47,98,True,True,True
24,33,New York,42.1657,-74.9481,1171447,6866.069405,30543012,3.16876233,157004.7355,20201249,428.7,9,94,True,True,True
24,34,North Carolina,35.6301,-79.8064,130544,6853.606436,8524547,1.209634786,81278.40128,10439388,214.7,17,95,True,True,False
24,35,North Dakota,47.5289,-99.784,1072,12704.60934,1325891,1.483210593,173987.2871,779094,11.3,49,105,True,False,True
24,36,Ohio,40.3888,-82.7649,122523,7394.256187,8777871,1.239237229,75094.49829,11799448,288.8,12,96,True,True,True
24,37,Oklahoma,35.5653,-96.9289,32583,9428.676632,3063804,0.878876411,77428.01249,3959353,57.7,37,98,True,True,True
24,38,Oregon,44.572,-122.0709,136288,3275.879933,3043792,1.360662382,72166.47221,4237256,44.1,41,98,True,True,False
24,39,Pennsylvania,40.5908,-77.2098,154604,6304.504714,8869834,2.543916382,34077.49374,13002700,290.6,11,96,True,True,False
24,40,Rhode Island,41.6809,-71.5118,101026,10358.60297,2363131,1.898209322,223071.3609,1097379,1061.4,3,95,False,True,False
24,41,South Carolina,33.8569,-80.945,225530,8124.844379,3985112,1.565051097,77400.14303,5118425,170.2,21,94,True,True,True
24,42,South Dakota,44.2998,-99.4388,4005,12111.78545,397239,1.591256953,44903.06434,886667,11.7,48,102,True,True,True
24,45,Utah,40.15,-111.8624,51120,10493.11937,2529796,0.474130884,78909.20592,3271616,39.7,42,101,True,True,True
24,46,Vermont,44.0459,-72.7107,3467,1768.140143,847983,1.540832049,135897.1072,643077,69.8,33,97,True,False,True
24,47,Virginia,37.7693,-78.17,429293,5535.070568,5007050,1.286493511,58661.34209,8631393,218.6,16,97,True,False,True
24,49,West Virginia,38.4912,-80.9545,24479,6434.01462,1860337,1.64343882,103804.9334,1793716,74.6,31,98,True,True,True
24,50,Wisconsin,44.2685,-89.6165,70949,9985.119625,5990470,1.064713602,102886.0095,5893718,108.8,27,99,True,True,True
24,51,Wyoming,42.756,-107.3025,1756,8794.334084,573868,1.121851546,99154.91595,576851,5.9,51,104,True,False,True
25,1,Alabama,32.3182,-86.9023,203136,9035.127167,2091011,1.50380692,42645.97399,5024279,99.2,29,94,True,True,False
25,2,Alaska,61.3707,-152.4044,53140,7299.482602,1457053,0.48502781,199174.7603,733391,1.3,52,109,True,False,False
25,3,Arizona,33.7298,-111.4312,616877,10000.32011,6429799,1.681423832,46247.06525,7151502,62.9,35,99,True,True,True
25,4,Arkansas,34.9697,-92.3731,17823,9434.078555,2356534,1.633286735,78087.70881,3011524,57.9,36,96,True,True,True
25,5,California,36.1162,-119.6816,3175679,8132.222781,40688908,1.168391104,102978.0278,39538223,253.7,13,99,True,True,False
25,6,Colorado,39.0598,-105.3111,361419,6728.907177,5263473,1.422451613,91399.79676,5773714,55.7,39,101,True,True,False
25,7,Connecticut,41.5978,-72.7554,226921,6833.447069,5542984,2.836655283,155470.906,3605944,744.7,6,95,True,True,False
25,8,Delaware,39.3185,-75.5071,74142,7721.686158,1184957,1.395113777,121688.3146,989948,508,8,94,True,True,False
25,9,District of Columbia,38.8974,-77.0268,9808,5030.825407,1054737,2.475707647,149449.3085,689545,11280,1,96,True,True,True
25,10,Florida,27.7663,-81.6868,1632723,7720.408347,18477869,1.534584231,86032.66257,21538187,401.4,10,96,True,True,False
25,11,Georgia,33.0406,-83.6431,857525,8201.877235,6234896,1.527626581,58723.2514,10711908,185.6,19,95,True,True,False
25,12,Hawaii,21.0943,-157.4983,25154,1800.657122,946345,1.33751716,66838.31589,1455271,226.6,15,101,True,False,False
25,13,Idaho,44.2405,-114.4788,81960,8955.074382,590967,1.050408353,33069.1385,1839106,22.3,46,101,True,True,True
25,15,Indiana,39.8494,-86.2583,209454,9108.854005,6761438,1.586359397,100434.0174,6785528,189.4,18,97,True,True,True
25,17,Kansas,38.5266,-96.7265,262458,9319.386788,1147637,1.33074036,39392.83579,2937880,35.9,43,99,True,True,True
25,18,Kentucky,37.6681,-84.6701,302607,7785.417599,3525107,0.994747389,78902.52935,4505836,114.1,25,97,True,True,True
25,19,Louisiana,31.1695,-91.8678,57327,8301.981116,4842656,2.225723036,104170.1568,4657757,107.8,28,96,True,True,False
25,20,Maine,44.6939,-69.3819,24254,2755.964089,1338420,1.476542677,99569.11559,1362359,44.2,40,96,True,True,True
25,21,Maryland,39.0639,-76.8021,326762,5675.75525,6758236,2.010852776,111786.2011,6177224,636.1,7,94,True,True,True
25,22,Massachusetts,42.2302,-71.5301,135122,7307.766134,13046574,2.814837757,189286.4464,7029917,901.2,5,94,True,True,False
25,23,Michigan,43.3266,-84.5361,121768,6008.827402,9144432,2.536106903,91564.66344,10077331,178,20,97,True,True,False
25,24,Minnesota,45.6945,-93.9002,10334,8081.786187,6071392,1.352836767,107655.8187,5706494,71.7,32,99,True,True,True
25,25,Mississippi,32.7416,-89.6787,36557,8909.029756,1559634,2.178799605,52404.43271,2961279,63.1,34,94,True,True,True
25,26,Missouri,38.4561,-92.2884,455973,7539.949959,4060435,1.466422047,66158.57652,6154913,89.5,30,96,True,True,False
25,27,Montana,46.9219,-110.4544,4391,8590.745693,920116,1.253594145,86090.46968,1084225,7.4,50,101,True,False,True
25,28,Nebraska,41.1254,-98.2681,53446,9708.034706,2026028,1.008557294,104736.3328,1961504,25.5,45,100,True,True,True
25,29,Nevada,38.3135,-117.0554,267868,8827.377574,2427440,1.481811127,78808.99539,3104614,28.3,44,101,True,True,False
25,30,New Hampshire,43.4525,-71.5639,5627,4616.275076,1211251,1.577236809,89081.50335,1377529,153.8,23,98,True,True,True
25,31,New Jersey,40.2989,-74.521,580460,7508.857613,9062630,3.144458888,102031.481,9288994,1263,2,95,True,True,True
25,32,New Mexico,34.8405,-106.2485,70691,8092.982308,2255066,1.860385631,107546.4904,2117522,17.5,47,98,True,True,True
25,33,New York,42.1657,-74.9481,1182579,6927.610837,30762550,3.156862934,158133.259,20201249,428.7,9,94,True,True,True
25,34,North Carolina,35.6301,-79.8064,79182,6897.780376,8574060,1.205343875,81750.48941,10439388,214.7,17,95,True,True,True
25,35,North Dakota,47.5289,-99.784,1057,12712.08904,1327227,1.482337882,174162.6009,779094,11.3,49,105,True,False,True
25,36,Ohio,40.3888,-82.7649,121237,7431.333465,8814234,1.239616143,75405.58298,11799448,288.8,12,96,True,True,True
25,37,Oklahoma,35.5653,-96.9289,32546,9473.230913,3065567,0.878477697,77472.56677,3959353,57.7,37,98,True,True,True
25,38,Oregon,44.572,-122.0709,136705,3285.81417,3043792,1.357991731,72166.47221,4237256,44.1,41,98,True,True,False
25,39,Pennsylvania,40.5908,-77.2098,153291,6343.5299,8909236,2.535777702,34192.39776,13002700,290.6,11,96,True,True,True
25,40,Rhode Island,41.6809,-71.5118,102866,10549.18956,2418019,1.888075595,228252.5976,1097379,1061.4,3,95,True,True,True
25,41,South Carolina,33.8569,-80.945,227442,8184.89821,4021106,1.554754554,78099.23022,5118425,170.2,21,94,True,True,True
25,42,South Dakota,44.2998,-99.4388,3678,12115.40266,397521,1.590781862,44934.94103,886667,11.7,48,102,True,False,True
